name;score;marked;communityId;occur;relationships
"gesture";324,6448431261027;NULL;NULL;NULL;NULL
"ivanova";324,6448431261027;NULL;NULL;NULL;NULL
"wyborczapl";324,6448431261027;NULL;NULL;NULL;NULL
"Ukrain";324,64484312610267;NULL;NULL;NULL;NULL
"gorlovka";324,64484312610267;NULL;NULL;NULL;NULL
"yelena";324,64484312610267;NULL;NULL;NULL;NULL
"Wendy";324,53284079427567;NULL;NULL;NULL;NULL
"Shermand";324,5328407942756;NULL;NULL;NULL;NULL
"partnership";323,68180192234485;NULL;NULL;NULL;NULL
"OSCE";323,45863672734606;NULL;NULL;NULL;NULL
"fenina";323,458636727346;NULL;NULL;NULL;NULL
"RIP";323,45863672734595;NULL;NULL;NULL;NULL
"relationship";323,3101704443099;NULL;NULL;NULL;NULL
"groundwork";322,6620356983136;NULL;NULL;NULL;NULL
"gear";322,14084695411043;NULL;NULL;NULL;NULL
"suspicion";321,7554546298443;NULL;NULL;NULL;NULL
"Disney";320,47515058589096;NULL;NULL;NULL;NULL
"expat";320,3176749117791;NULL;NULL;NULL;NULL
"agriculture";319,76765974858296;NULL;NULL;NULL;NULL
"app";319,5107090724539;NULL;NULL;NULL;NULL
"evastating";318,8563059861762;NULL;NULL;NULL;NULL
"terminal";318,6756962978765;NULL;NULL;NULL;NULL
"balance";318,26718217443647;NULL;NULL;NULL;NULL
"Betts";317,46552285561927;NULL;NULL;NULL;NULL
"defend";317,2063644338983;NULL;NULL;NULL;NULL
"Amur";317,11813494387724;NULL;NULL;NULL;NULL
"spaceflight";316,7095339045334;NULL;NULL;NULL;NULL
"touchdown";316,7095339045334;NULL;NULL;NULL;NULL
"tatter";316,5686613507083;NULL;NULL;NULL;NULL
"taste";316,35673503658677;NULL;NULL;NULL;NULL
"replacement";316,3567350365867;NULL;NULL;NULL;NULL
"tool";316,2633513876595;NULL;NULL;NULL;NULL
"Americas";316,02531258203675;NULL;NULL;NULL;NULL
"retaliation";316,02531258203675;NULL;NULL;NULL;NULL
"Jack";314,8096207417974;NULL;NULL;NULL;NULL
"Soho";314,7478119144677;NULL;NULL;NULL;NULL
"benefit";313,2991270403249;NULL;NULL;NULL;NULL
"terrorism";313,2338982694149;NULL;NULL;NULL;NULL
"Dowden";313,1983321083096;NULL;NULL;NULL;NULL
"Oliver";313,1983321083096;NULL;NULL;NULL;NULL
"marina";313,14329897244056;NULL;NULL;NULL;NULL
"graduate";312,8798879404165;NULL;NULL;NULL;NULL
"openness";312,87423417377687;NULL;NULL;NULL;NULL
"indication";312,86115030060444;NULL;NULL;NULL;NULL
"Wang";312,8377682097938;NULL;NULL;NULL;NULL
"Yi";312,8377682097938;NULL;NULL;NULL;NULL
"Jean-Yves";312,83776820979375;NULL;NULL;NULL;NULL
"Le";312,83776820979375;NULL;NULL;NULL;NULL
"plume";312,7605030514412;NULL;NULL;NULL;NULL
"276000";311,5564368458262;NULL;NULL;NULL;NULL
"batters";311,55643684582617;NULL;NULL;NULL;NULL
"fuzz";311,55643684582617;NULL;NULL;NULL;NULL
"sunak";311,35417262655915;NULL;NULL;NULL;NULL
"Hussein";311,20002020180925;NULL;NULL;NULL;NULL
"non-emergency";310,60833186931336;NULL;NULL;NULL;NULL
"hide";309,9820503769315;NULL;NULL;NULL;NULL
"telegram";309,88931602945814;NULL;NULL;NULL;NULL
"15m";308,882790100581;NULL;NULL;NULL;NULL
"artery";308,8696225328076;NULL;NULL;NULL;NULL
"nucleus";308,48469876724425;NULL;NULL;NULL;NULL
"plaza";308,48469876724425;NULL;NULL;NULL;NULL
"viewer";308,1761250787122;NULL;NULL;NULL;NULL
"Lille";307,9567013443725;NULL;NULL;NULL;NULL
"sit";307,7250642374988;NULL;NULL;NULL;NULL
"potemkin";307,3382267127632;NULL;NULL;NULL;NULL
"stair";307,3382267127632;NULL;NULL;NULL;NULL
"barricade";307,3382267127631;NULL;NULL;NULL;NULL
"sandbag";307,3382267127631;NULL;NULL;NULL;NULL
"viv";307,05342789707254;NULL;NULL;NULL;NULL
"Iuliia";307,0534278970725;NULL;NULL;NULL;NULL
"demilitarization";307,04986777424585;NULL;NULL;NULL;NULL
"de-nazification";307,0498677742458;NULL;NULL;NULL;NULL
"CCTV";306,1449939427178;NULL;NULL;NULL;NULL
"net";306,09684795110553;NULL;NULL;NULL;NULL
"ghost";305,22412041043077;NULL;NULL;NULL;NULL
"karadzic";305,1988333855224;NULL;NULL;NULL;NULL
"ritons";305,1886600020015;NULL;NULL;NULL;NULL
"aligh";305,0022537752823;NULL;NULL;NULL;NULL
"counter-attack";304,7934589522332;NULL;NULL;NULL;NULL
"Marco";304,18787767693;NULL;NULL;NULL;NULL
"Kirsty";303,0971221016361;NULL;NULL;NULL;NULL
"pple";303,09712210163605;NULL;NULL;NULL;NULL
"gasoline";302,4195256431817;NULL;NULL;NULL;NULL
"spike";302,4195256431817;NULL;NULL;NULL;NULL
"average";302,41952564318166;NULL;NULL;NULL;NULL
"mid-sentence";301,95265391381554;NULL;NULL;NULL;NULL
"sible";301,7393363695452;NULL;NULL;NULL;NULL
"infantry";301,4564043374695;NULL;NULL;NULL;NULL
"obolonskyy";301,4084409057679;NULL;NULL;NULL;NULL
"grade";300,41466048612136;NULL;NULL;NULL;NULL
"Kadyrovites";299,8100385206891;NULL;NULL;NULL;NULL
"cadre";299,81003852068903;NULL;NULL;NULL;NULL
"kadyrovite";299,81003852068903;NULL;NULL;NULL;NULL
"foreigner";299,5112364305752;NULL;NULL;NULL;NULL
"Joao";299,2199955449053;NULL;NULL;NULL;NULL
"Dec";299,1816950810054;NULL;NULL;NULL;NULL
"corn";298,95644376694094;NULL;NULL;NULL;NULL
"asian";298,9310422984809;NULL;NULL;NULL;NULL
"Marathon";298,86145591865954;NULL;NULL;NULL;NULL
"Tyler";298,86145591865954;NULL;NULL;NULL;NULL
"Invictus";298,8614559186595;NULL;NULL;NULL;NULL
"europe";298,7420791945481;NULL;NULL;NULL;NULL
"gloom";298,7420791945481;NULL;NULL;NULL;NULL
"swoop";298,7420791945481;NULL;NULL;NULL;NULL
"Zealand";298,742079194548;NULL;NULL;NULL;NULL
"kindness";298,71487792656956;NULL;NULL;NULL;NULL
"hilt";298,1643640478563;NULL;NULL;NULL;NULL
"likelihood";297,847953847653;NULL;NULL;NULL;NULL
"Campbells";297,73884790831175;NULL;NULL;NULL;NULL
"fascist";297,52811289404247;NULL;NULL;NULL;NULL
"anti-war";297,43332159790987;NULL;NULL;NULL;NULL
"Schumer";297,3958678204294;NULL;NULL;NULL;NULL
"transfer";297,3958678204294;NULL;NULL;NULL;NULL
"chatroom";296,73146384584277;NULL;NULL;NULL;NULL
"cyberspace";296,7314638458427;NULL;NULL;NULL;NULL
"columnist";296,73146384584265;NULL;NULL;NULL;NULL
"thug";296,35298335413495;NULL;NULL;NULL;NULL
"Stalingrad";295,2938413527553;NULL;NULL;NULL;NULL
"Day";295,1195068061612;NULL;NULL;NULL;NULL
"suit";294,940903119377;NULL;NULL;NULL;NULL
"ballroom";294,6663031613236;NULL;NULL;NULL;NULL
"appreciation";294,6663031613235;NULL;NULL;NULL;NULL
"memorandum";294,54255737786605;NULL;NULL;NULL;NULL
"Russias";294,4069631980172;NULL;NULL;NULL;NULL
"youtube";294,22930572090894;NULL;NULL;NULL;NULL
"Nikolayev";294,0122093180369;NULL;NULL;NULL;NULL
"filtration";293,2959720707933;NULL;NULL;NULL;NULL
"Mallorca";293,2010423027337;NULL;NULL;NULL;NULL
"kwh";292,67909577535835;NULL;NULL;NULL;NULL
"comic";292,46107320217715;NULL;NULL;NULL;NULL
"guilt";292,4346719243274;NULL;NULL;NULL;NULL
"thermobaric";291,281998374216;NULL;NULL;NULL;NULL
"interruption";290,81749034885695;NULL;NULL;NULL;NULL
"accord";290,19871305519996;NULL;NULL;NULL;NULL
"fox";289,8876901616722;NULL;NULL;NULL;NULL
"stretcher";289,7823621938216;NULL;NULL;NULL;NULL
"waste";289,7669000613014;NULL;NULL;NULL;NULL
"Gemini";289,5921372730405;NULL;NULL;NULL;NULL
"vest";289,45260731553856;NULL;NULL;NULL;NULL
"staple";289,4526073155385;NULL;NULL;NULL;NULL
"war-hit";289,4526073155385;NULL;NULL;NULL;NULL
"contribution";289,24085597391496;NULL;NULL;NULL;NULL
"boombox";288,68751343690224;NULL;NULL;NULL;NULL
"Gennady";288,4216169285388;NULL;NULL;NULL;NULL
"o-op";288,31715921038636;NULL;NULL;NULL;NULL
"Rzeszow";287,308344351983;NULL;NULL;NULL;NULL
"Yorkshire";287,30834435198295;NULL;NULL;NULL;NULL
"Kay";287,30834435198284;NULL;NULL;NULL;NULL
"Marianne";287,30834435198284;NULL;NULL;NULL;NULL
"Priti";286,963126511328;NULL;NULL;NULL;NULL
"toecap";286,69898493034543;NULL;NULL;NULL;NULL
"Magdalena";285,95652169228663;NULL;NULL;NULL;NULL
"pseudo-republics";285,51422417278457;NULL;NULL;NULL;NULL
"dissemination";285,4944647643676;NULL;NULL;NULL;NULL
"mourn";285,44152792608793;NULL;NULL;NULL;NULL
"podcast";285,44152792608793;NULL;NULL;NULL;NULL
"witch-hunt";285,2890812805045;NULL;NULL;NULL;NULL
"225million";285,28836994697656;NULL;NULL;NULL;NULL
"Amin";285,2404448110957;NULL;NULL;NULL;NULL
"Idi";285,2404448110957;NULL;NULL;NULL;NULL
"in-fight";285,01834793986086;NULL;NULL;NULL;NULL
"yanukovich";285,01834793986086;NULL;NULL;NULL;NULL
"battalion";284,66847860700267;NULL;NULL;NULL;NULL
"economist";284,64689661674635;NULL;NULL;NULL;NULL
"henichesk";284,24712635987055;NULL;NULL;NULL;NULL
"outset";283,4965973584353;NULL;NULL;NULL;NULL
"Chicago";283,2429367627073;NULL;NULL;NULL;NULL
"buffer";283,05893468953025;NULL;NULL;NULL;NULL
"medal";283,0409883975801;NULL;NULL;NULL;NULL
"league";282,953288921212;NULL;NULL;NULL;NULL
"recovery";282,51129038526454;NULL;NULL;NULL;NULL
"Poltava";282,49887527750263;NULL;NULL;NULL;NULL
"Bret";282,49659150899197;NULL;NULL;NULL;NULL
"collateral";281,27241270751443;NULL;NULL;NULL;NULL
"marke";281,04931355571665;NULL;NULL;NULL;NULL
"materiel";280,90868962374276;NULL;NULL;NULL;NULL
"resilience";280,81466950141237;NULL;NULL;NULL;NULL
"Gulf";280,51654443109123;NULL;NULL;NULL;NULL
"selfie";280,39751020022084;NULL;NULL;NULL;NULL
"orlov";280,0142661142633;NULL;NULL;NULL;NULL
"Peskov";279,41719566732047;NULL;NULL;NULL;NULL
"rouble";279,28575097193374;NULL;NULL;NULL;NULL
"OMON";279,2648159662956;NULL;NULL;NULL;NULL
"supper";279,2648159662956;NULL;NULL;NULL;NULL
"vacation";279,05414746526554;NULL;NULL;NULL;NULL
"Footage";278,9927371563046;NULL;NULL;NULL;NULL
"interpreter";278,7945345450831;NULL;NULL;NULL;NULL
"grass";278,78896516236506;NULL;NULL;NULL;NULL
"livoberezhnyy";278,78896516236506;NULL;NULL;NULL;NULL
"ask";278,6435838638071;NULL;NULL;NULL;NULL
"advert";278,64358386380707;NULL;NULL;NULL;NULL
"manufacturer";277,80267540559333;NULL;NULL;NULL;NULL
"housands";277,7600042685295;NULL;NULL;NULL;NULL
"destiny";277,68901835968524;NULL;NULL;NULL;NULL
"scrub";277,4628719344779;NULL;NULL;NULL;NULL
"Michelle";277,44838213017084;NULL;NULL;NULL;NULL
"Bachelet";277,4483821301708;NULL;NULL;NULL;NULL
"brutality";277,3355929600437;NULL;NULL;NULL;NULL
"beat";277,2446600198185;NULL;NULL;NULL;NULL
"Mila";277,0050142909707;NULL;NULL;NULL;NULL
"ictures";277,0050142909707;NULL;NULL;NULL;NULL
"2012";276,84653390568644;NULL;NULL;NULL;NULL
"stint";276,84653390568644;NULL;NULL;NULL;NULL
"then-President";276,84653390568644;NULL;NULL;NULL;NULL
"pact";276,77145698495167;NULL;NULL;NULL;NULL
"email";276,61465712889765;NULL;NULL;NULL;NULL
"handle";276,2676371822523;NULL;NULL;NULL;NULL
"Cleverly";276,0523330782854;NULL;NULL;NULL;NULL
"Emily";275,931027918199;NULL;NULL;NULL;NULL
"novice";275,931027918199;NULL;NULL;NULL;NULL
"Harvard";275,93102791819894;NULL;NULL;NULL;NULL
"exception";275,0609332483786;NULL;NULL;NULL;NULL
"male";275,0609332483786;NULL;NULL;NULL;NULL
"xi";274,98606620455445;NULL;NULL;NULL;NULL
"yuzhnoukrainsk";274,030787741158;NULL;NULL;NULL;NULL
"145k";273,7194061411243;NULL;NULL;NULL;NULL
"directrelief";273,7194061411243;NULL;NULL;NULL;NULL
"Darmanin";272,85689643253335;NULL;NULL;NULL;NULL
"Gerald";272,85689643253335;NULL;NULL;NULL;NULL
"hardship";272,75991664251745;NULL;NULL;NULL;NULL
"iryna";272,4452680489022;NULL;NULL;NULL;NULL
"Kremlin-backed";272,179742234698;NULL;NULL;NULL;NULL
"Nobel";271,98861025409184;NULL;NULL;NULL;NULL
"air-defence";270,1995207143013;NULL;NULL;NULL;NULL
"repeat";269,5363077879367;NULL;NULL;NULL;NULL
"contingent";269,45259517439445;NULL;NULL;NULL;NULL
"widen";268,75087679216597;NULL;NULL;NULL;NULL
"credit";268,2152646398777;NULL;NULL;NULL;NULL
"tone";268,1901468314546;NULL;NULL;NULL;NULL
"ambush";267,9302719893616;NULL;NULL;NULL;NULL
"peninsula";267,60072411173934;NULL;NULL;NULL;NULL
"230am";267,5381163617771;NULL;NULL;NULL;NULL
"Zaporizhzhia";267,5381163617771;NULL;NULL;NULL;NULL
"blood";267,20466160568975;NULL;NULL;NULL;NULL
"hormone";267,20466160568975;NULL;NULL;NULL;NULL
"shuttle";267,2046616056897;NULL;NULL;NULL;NULL
"bubnovskyy";267,18081688608567;NULL;NULL;NULL;NULL
"dispute";266,89194177355824;NULL;NULL;NULL;NULL
"steel";266,8062341578804;NULL;NULL;NULL;NULL
"upsurge";265,72527468671774;NULL;NULL;NULL;NULL
"California";265,50213268942304;NULL;NULL;NULL;NULL
"readout";264,8516237080861;NULL;NULL;NULL;NULL
"percentage";264,47509863715266;NULL;NULL;NULL;NULL
"Danube";263,9956281117057;NULL;NULL;NULL;NULL
"mouth";263,9956281117057;NULL;NULL;NULL;NULL
"zelenskya";263,32611619346216;NULL;NULL;NULL;NULL
"superiority";262,83438546621124;NULL;NULL;NULL;NULL
"Melinda";262,2213397075083;NULL;NULL;NULL;NULL
"Simmons";262,2213397075083;NULL;NULL;NULL;NULL
"g20";261,9743065239667;NULL;NULL;NULL;NULL
"Adriano";261,10085425518724;NULL;NULL;NULL;NULL
"Natalia";261,10085425518724;NULL;NULL;NULL;NULL
"ukrain";260,82734729142214;NULL;NULL;NULL;NULL
"servant";260,1232236859026;NULL;NULL;NULL;NULL
"speeche";259,89957400796476;NULL;NULL;NULL;NULL
"Evelyn";259,87823919083877;NULL;NULL;NULL;NULL
"revanchist";259,87823919083877;NULL;NULL;NULL;NULL
"crisisthis";259,70003903959537;NULL;NULL;NULL;NULL
"bride";258,9105037387645;NULL;NULL;NULL;NULL
"pride";258,9105037387645;NULL;NULL;NULL;NULL
"norm";258,7493071278811;NULL;NULL;NULL;NULL
"Suzanne";257,750769052398;NULL;NULL;NULL;NULL
"rone";257,36525773306425;NULL;NULL;NULL;NULL
"stake";257,3442845558811;NULL;NULL;NULL;NULL
"aspiration";257,18594773772764;NULL;NULL;NULL;NULL
"sculpture";256,3190468953003;NULL;NULL;NULL;NULL
"yard";256,28016405065506;NULL;NULL;NULL;NULL
"volatility";256,04850757630027;NULL;NULL;NULL;NULL
"alien";255,93023064092407;NULL;NULL;NULL;NULL
"refugeecrisis";255,93023064092407;NULL;NULL;NULL;NULL
"academics";255,46999070148598;NULL;NULL;NULL;NULL
"cohort";255,46999070148598;NULL;NULL;NULL;NULL
"fact-check";255,2992628047233;NULL;NULL;NULL;NULL
"vasylkiv";255,1633806847709;NULL;NULL;NULL;NULL
"judo";254,33031245614325;NULL;NULL;NULL;NULL
"Wikimedia";253,4086331975115;NULL;NULL;NULL;NULL
"ratchet";253,38489711932155;NULL;NULL;NULL;NULL
"Levis";253,38489711932152;NULL;NULL;NULL;NULL
"phrase";252,8906559435396;NULL;NULL;NULL;NULL
"Kazan";252,81241467976557;NULL;NULL;NULL;NULL
"tanja";252,5871403024179;NULL;NULL;NULL;NULL
"drug-addle";252,41467198208517;NULL;NULL;NULL;NULL
"gangster";252,41467198208517;NULL;NULL;NULL;NULL
"judgment";250,82151845862296;NULL;NULL;NULL;NULL
"Caroline";250,07560190866255;NULL;NULL;NULL;NULL
"laissez-faire";250,0510630051758;NULL;NULL;NULL;NULL
"code-nam";249,61221184860005;NULL;NULL;NULL;NULL
"cybersecurity";249,61221184860005;NULL;NULL;NULL;NULL
"tuesday";249,51922118492107;NULL;NULL;NULL;NULL
"design";248,94670729334334;NULL;NULL;NULL;NULL
"dust";248,82617950356905;NULL;NULL;NULL;NULL
"mean";248,56324515180864;NULL;NULL;NULL;NULL
"teenager";248,53916977038105;NULL;NULL;NULL;NULL
"grassroot";248,46375172537535;NULL;NULL;NULL;NULL
"player";248,46375172537535;NULL;NULL;NULL;NULL
"sleeve";248,46375172537535;NULL;NULL;NULL;NULL
"sponsor";248,46375172537532;NULL;NULL;NULL;NULL
"FC";248,4637517253753;NULL;NULL;NULL;NULL
"prompt";248,31315493650328;NULL;NULL;NULL;NULL
"engine";248,2913249456256;NULL;NULL;NULL;NULL
"blister";248,18673359251648;NULL;NULL;NULL;NULL
"fever";248,18673359251648;NULL;NULL;NULL;NULL
"pit";248,11493060170773;NULL;NULL;NULL;NULL
"computer";247,8420497747496;NULL;NULL;NULL;NULL
"verification";247,78917444194644;NULL;NULL;NULL;NULL
"ovruch";247,6570912722039;NULL;NULL;NULL;NULL
"kremlin";246,78936669528548;NULL;NULL;NULL;NULL
"background";245,41530111051617;NULL;NULL;NULL;NULL
"note";245,24497786566423;NULL;NULL;NULL;NULL
"herald";245,11276968173485;NULL;NULL;NULL;NULL
"metal";245,02104135388933;NULL;NULL;NULL;NULL
"crush";244,89286683863818;NULL;NULL;NULL;NULL
"Katerina";244,63919831507633;NULL;NULL;NULL;NULL
"complication";244,63919831507633;NULL;NULL;NULL;NULL
"steakhouse";244,42759180478242;NULL;NULL;NULL;NULL
"white";244,42759180478242;NULL;NULL;NULL;NULL
"cosmonaut";244,0937117445055;NULL;NULL;NULL;NULL
"Rinder";243,86138994221093;NULL;NULL;NULL;NULL
"Judge";243,8613899422109;NULL;NULL;NULL;NULL
"Fran";243,52811804684464;NULL;NULL;NULL;NULL
"reache";242,7970529422338;NULL;NULL;NULL;NULL
"260000";242,75205629771057;NULL;NULL;NULL;NULL
"scenario";242,49236242832876;NULL;NULL;NULL;NULL
"touch";242,4419525970671;NULL;NULL;NULL;NULL
"ukraine-russia";241,96720715433662;NULL;NULL;NULL;NULL
"Rogozin";241,92670273537607;NULL;NULL;NULL;NULL
"Coons";241,6080429797795;NULL;NULL;NULL;NULL
"custody";241,4619031027717;NULL;NULL;NULL;NULL
"uber";241,35070044879794;NULL;NULL;NULL;NULL
"Muratov";241,339506547992;NULL;NULL;NULL;NULL
"Winston";241,28913719265117;NULL;NULL;NULL;NULL
"captive";241,2736655959945;NULL;NULL;NULL;NULL
"Channel";240,3000933523191;NULL;NULL;NULL;NULL
"South";240,23818388363478;NULL;NULL;NULL;NULL
"Green";239,56977974017582;NULL;NULL;NULL;NULL
"Spektor";239,4399880673375;NULL;NULL;NULL;NULL
"mountain";239,4133024540317;NULL;NULL;NULL;NULL
"Korsunsky";238,7443687462306;NULL;NULL;NULL;NULL
"hometown";238,65616485284596;NULL;NULL;NULL;NULL
"seamen";238,64457015667887;NULL;NULL;NULL;NULL
"barrack";238,2730562003704;NULL;NULL;NULL;NULL
"reference";238,11512760668526;NULL;NULL;NULL;NULL
"journalism";237,96759193701138;NULL;NULL;NULL;NULL
"testimony";237,50226935780103;NULL;NULL;NULL;NULL
"directorate";237,49210420983016;NULL;NULL;NULL;NULL
"echoe";237,0117336087783;NULL;NULL;NULL;NULL
"arent";236,59279002043968;NULL;NULL;NULL;NULL
"globe";236,37599532320172;NULL;NULL;NULL;NULL
"bail";236,11788654256438;NULL;NULL;NULL;NULL
"Davison";235,60415845048027;NULL;NULL;NULL;NULL
"Tamara";235,60415845048027;NULL;NULL;NULL;NULL
"rnold";235,60415845048027;NULL;NULL;NULL;NULL
"poolafp";235,52236168628696;NULL;NULL;NULL;NULL
"scroll";234,91101880356743;NULL;NULL;NULL;NULL
"Kolykhaev";234,8763472504192;NULL;NULL;NULL;NULL
"glasnost";234,53857777134283;NULL;NULL;NULL;NULL
"Pushkin";234,5385777713428;NULL;NULL;NULL;NULL
"Zaki";234,34688824619684;NULL;NULL;NULL;NULL
"immunity";234,32307705955458;NULL;NULL;NULL;NULL
"2036";234,32307705955455;NULL;NULL;NULL;NULL
"McDonald";234,1159979981011;NULL;NULL;NULL;NULL
"Andy";234,11599799810108;NULL;NULL;NULL;NULL
"lunchtime";233,18558165268465;NULL;NULL;NULL;NULL
"polish";233,01005250313307;NULL;NULL;NULL;NULL
"limb";231,79172640608638;NULL;NULL;NULL;NULL
"fraction";231,59510569547612;NULL;NULL;NULL;NULL
"UEFA";230,88192391869856;NULL;NULL;NULL;NULL
"formula";230,88192391869856;NULL;NULL;NULL;NULL
"prix";230,88192391869856;NULL;NULL;NULL;NULL
"romance";230,4511785822437;NULL;NULL;NULL;NULL
"Nasa";230,08201669170467;NULL;NULL;NULL;NULL
"rape";229,99115630249744;NULL;NULL;NULL;NULL
"instrument";229,99115630249742;NULL;NULL;NULL;NULL
"superyacht";229,86050681076213;NULL;NULL;NULL;NULL
"eus";229,1349689061064;NULL;NULL;NULL;NULL
"often-strain";228,91975465535936;NULL;NULL;NULL;NULL
"delusion";227,49207575563247;NULL;NULL;NULL;NULL
"priest";227,07998815692667;NULL;NULL;NULL;NULL
"Trump";226,6848991475398;NULL;NULL;NULL;NULL
"tribunal";226,19288576598677;NULL;NULL;NULL;NULL
"ultimatum";226,19288576598677;NULL;NULL;NULL;NULL
"Amsterdam";225,61064619911215;NULL;NULL;NULL;NULL
"Kuala";225,61064619911213;NULL;NULL;NULL;NULL
"Lumpur";225,61064619911213;NULL;NULL;NULL;NULL
"prioritise";225,56991801748723;NULL;NULL;NULL;NULL
"disclaimer";225,56003984640176;NULL;NULL;NULL;NULL
"roskomnadzor";225,56003984640174;NULL;NULL;NULL;NULL
"hate";224,20734281364938;NULL;NULL;NULL;NULL
"Meir";224,17144701444192;NULL;NULL;NULL;NULL
"recipient";223,9847737834573;NULL;NULL;NULL;NULL
"absence";223,8994754062828;NULL;NULL;NULL;NULL
"Ellwood";223,89947540628273;NULL;NULL;NULL;NULL
"Tobias";223,89947540628273;NULL;NULL;NULL;NULL
"regard";223,4191901674252;NULL;NULL;NULL;NULL
"mh17";223,3939268670228;NULL;NULL;NULL;NULL
"kidnap";223,15533719042702;NULL;NULL;NULL;NULL
"recital";223,1328686398095;NULL;NULL;NULL;NULL
"lutsk";223,05594454942857;NULL;NULL;NULL;NULL
"ivano-frankivsk";223,05594454942855;NULL;NULL;NULL;NULL
"ealth";222,3044209523583;NULL;NULL;NULL;NULL
"designer";222,18100746808923;NULL;NULL;NULL;NULL
"bloc";222,07608305579126;NULL;NULL;NULL;NULL
"Farnham";221,6627620584781;NULL;NULL;NULL;NULL
"festival";221,6627620584781;NULL;NULL;NULL;NULL
"Surrey";221,66276205847808;NULL;NULL;NULL;NULL
"rethink";221,66276205847808;NULL;NULL;NULL;NULL
"ustralia";221,32504002552295;NULL;NULL;NULL;NULL
"Malaysia";221,32504002552287;NULL;NULL;NULL;NULL
"revenge";221,13845914873485;NULL;NULL;NULL;NULL
"zamay";220,81696555439925;NULL;NULL;NULL;NULL
"thorn";219,88644038095993;NULL;NULL;NULL;NULL
"poison";219,8864403809599;NULL;NULL;NULL;NULL
"com";219,75100230214275;NULL;NULL;NULL;NULL
"coache";218,99286133171745;NULL;NULL;NULL;NULL
"load";218,99286133171745;NULL;NULL;NULL;NULL
"Osbourne";218,84270574588015;NULL;NULL;NULL;NULL
"Sharon";218,84270574588015;NULL;NULL;NULL;NULL
"Caleb";218,84270574588012;NULL;NULL;NULL;NULL
"ketamine";218,84270574588012;NULL;NULL;NULL;NULL
"stranger";218,84270574588012;NULL;NULL;NULL;NULL
"McLaughlin";218,8427057458801;NULL;NULL;NULL;NULL
"osrumen";218,84270574588004;NULL;NULL;NULL;NULL
"comedian";218,80447230626697;NULL;NULL;NULL;NULL
"outpour";218,56930441538978;NULL;NULL;NULL;NULL
"Nicholson";218,0854097182967;NULL;NULL;NULL;NULL
"dominczyk";218,0854097182967;NULL;NULL;NULL;NULL
"Kieran";218,08540971829666;NULL;NULL;NULL;NULL
"Nekrasova";218,08540971829666;NULL;NULL;NULL;NULL
"Braun";218,08540971829663;NULL;NULL;NULL;NULL
"Culkin";218,08540971829663;NULL;NULL;NULL;NULL
"Justine";218,0854097182966;NULL;NULL;NULL;NULL
"Strong";218,0854097182966;NULL;NULL;NULL;NULL
"Dawson";218,08540971829652;NULL;NULL;NULL;NULL
"Hayek";218,08540971829652;NULL;NULL;NULL;NULL
"Rosario";218,08540971829652;NULL;NULL;NULL;NULL
"Salma";218,08540971829652;NULL;NULL;NULL;NULL
"Gyllenhaal";218,08540971829646;NULL;NULL;NULL;NULL
"Elle";218,08540971829635;NULL;NULL;NULL;NULL
"Gomez";218,0854097182963;NULL;NULL;NULL;NULL
"Hudson";218,0854097182963;NULL;NULL;NULL;NULL
"Jennifer";218,0854097182963;NULL;NULL;NULL;NULL
"Laverne";218,0854097182963;NULL;NULL;NULL;NULL
"Selena";218,0854097182963;NULL;NULL;NULL;NULL
"Keith";218,08540971829623;NULL;NULL;NULL;NULL
"Nicole";218,08540971829623;NULL;NULL;NULL;NULL
"Sandra";218,08540971829623;NULL;NULL;NULL;NULL
"Urban";218,08540971829623;NULL;NULL;NULL;NULL
"Sophie";218,0854097182962;NULL;NULL;NULL;NULL
"WarnerMedia";218,0854097182962;NULL;NULL;NULL;NULL
"Benedict";218,08540971829618;NULL;NULL;NULL;NULL
"Chastain";218,08540971829618;NULL;NULL;NULL;NULL
"Cynthia";218,08540971829618;NULL;NULL;NULL;NULL
